,san_juan, 18.5N, 66W, air_temperature, dew_point_temperature,relative_humidity, specific_humidity,Unnamed: 7
9659,2005,6,11,299.81,296.53,82.1,17.98, 
9660,2005,6,12,299.79,296.42,81.77,17.89, 
9661,2005,6,13,299.62,296.08,80.88,17.5, 
9662,2005,6,14,300.36,296.8,81.03,18.32, 
9663,2005,6,15,300.96,297.83,83.27,19.45, 
9664,2005,6,16,301.07,297.38,80.5,18.97, 
9665,2005,6,17,301.64,298.3,82.25,20, 
9666,2005,6,18,301.93,297.38,76.88,18.95, 
9667,2005,6,19,301.66,297.12,76.53,18.64, 
9668,2005,6,20,301.74,297.4,77.57,18.96, 
9669,2005,6,21,301.54,297.64,79.42,19.21, 
9670,2005,6,22,301.03,297.38,80.78,18.92, 
9671,2005,6,23,301.37,297.15,77.75,18.63, 
9672,2005,6,24,301.08,297.05,78.75,18.56, 
9673,2005,6,25,300.99,297.53,81.47,19.1, 
9674,2005,6,26,301.01,297.4,80.85,18.95, 
9675,2005,6,27,300.6,297.05,81.07,18.55, 
9676,2005,6,28,301.02,297.1,79.53,18.63, 
9677,2005,6,29,301.01,297.1,79.45,18.65, 
9678,2005,6,30,301.27,297.98,82.28,19.61, 
9679,2005,7,1,301.66,297.58,78.85,19.13, 
9680,2005,7,2,301.36,296.83,76.55,18.27, 
9681,2005,7,3,301.27,297.38,79.25,18.84, 
9682,2005,7,4,301.38,297.58,79.73,19.07, 
9683,2005,7,5,300.53,297.5,83.82,19.12, 
9684,2005,7,6,300.4,296.58,79.65,18.04, 
9685,2005,7,7,300.68,297.5,82.9,19.05, 
9686,2005,7,8,301.32,297.25,78.65,18.76, 
9687,2005,7,9,300.52,296.92,80.88,18.41, 
9688,2005,7,10,300.7,296.67,78.85,18.13, 
9689,2005,7,11,300.52,296.58,79.18,18.05, 
9690,2005,7,12,300.7,296.4,77.47,17.82, 
9691,2005,7,13,301.07,296.67,77,18.13, 
9692,2005,7,14,300.47,297.3,82.88,18.84, 
9693,2005,7,15,300.92,297.68,82.47,19.26, 
9694,2005,7,16,300.95,297.15,79.85,18.66, 
9695,2005,7,17,300.9,296.75,78.2,18.24, 
9696,2005,7,18,301.09,296.92,78.5,18.42, 
9697,2005,7,19,301.03,297.65,82.03,19.28, 
9698,2005,7,20,300.61,297.52,83.2,19.07, 
9699,2005,7,21,301,297.73,82.53,19.28, 
9700,2005,7,22,300.45,297.2,82.35,18.64, 
9701,2005,7,23,300.75,297.83,83.85,19.33, 
9702,2005,7,24,300.94,297.65,82.43,19.19, 
9703,2005,7,25,301.19,297.48,80.47,19.01, 
9704,2005,7,26,301.31,296.95,77.22,18.4, 
9705,2005,7,27,301.17,297.27,79.57,18.83, 
9706,2005,7,28,301.56,297.43,78.28,18.95, 
9707,2005,7,29,301.13,297.6,81.2,19.19, 
9708,2005,7,30,300.77,297.42,82.18,18.97, 
9709,2005,7,31,301.1,296.95,78.2,18.46, 
9710,2005,8,1,301.07,297.42,80.7,19.02, 
9711,2005,8,2,301.25,298,82.62,19.7, 
9712,2005,8,3,301.69,297.88,79.93,19.52, 
9713,2005,8,4,301.61,297.55,79.05,19.12, 
9714,2005,8,5,301.13,297.17,79.45,18.69, 
9715,2005,8,6,300.8,297.4,81.92,18.98, 
9716,2005,8,7,301.27,296.8,76.95,18.3, 
9717,2005,8,8,301.69,296.77,74.85,18.26, 
9718,2005,8,9,301.18,297.27,79.32,18.8, 
9719,2005,8,10,301.56,297.18,77.28,18.68, 
9720,2005,8,11,301.44,296.7,75.55,18.15, 
9721,2005,8,12,301.68,297.17,76.78,18.71, 
9722,2005,8,13,301.8,298.02,79.95,19.67, 
9723,2005,8,14,301.49,297.33,78.35,18.89, 
9724,2005,8,15,301.11,296.65,76.95,18.14, 
9725,2005,8,16,301.03,296.42,76.1,17.87, 
9726,2005,8,17,301.04,296.08,74.7,17.52, 
9727,2005,8,18,301.21,296.35,74.8,17.77, 
9728,2005,8,19,301.25,297,78.02,18.5, 
9729,2005,8,20,301.29,296.88,77.1,18.34, 
9730,2005,8,21,301.36,297,77.4,18.55, 
9731,2005,8,22,301.07,297.12,79.02,18.67, 
9732,2005,8,23,300.88,297.62,82.47,19.25, 
9733,2005,8,24,300.79,297.77,83.75,19.41, 
9734,2005,8,25,301.27,297.3,79.18,18.84, 
9735,2005,8,26,301.43,297.15,77.65,18.71, 
9736,2005,8,27,301.53,297.57,79.45,19.24, 
9737,2005,8,28,301.78,296.85,74.62,18.34, 
9738,2005,8,29,301.36,296.75,76.45,18.28, 
9739,2005,8,30,301.18,295.78,72.95,17.26, 
9740,2005,8,31,301.58,296.8,75.3,18.31, 
9741,2005,9,1,301.84,297.5,77.77,19.1, 
9742,2005,9,2,301.48,296.85,76.35,18.36, 
9743,2005,9,3,301.38,296.22,73.9,17.67, 
9744,2005,9,4,301.26,296.23,74.62,17.72, 
9745,2005,9,5,301.54,297.12,77.18,18.68, 
9746,2005,9,6,302.07,297.2,75.07,18.77, 
9747,2005,9,7,302.21,298.17,78.95,19.9, 
9748,2005,9,8,302.11,297.35,75.55,18.9, 
9749,2005,9,9,302.29,297.73,76.62,19.38, 
9750,2005,9,10,302.13,297.97,78.35,19.63, 
9751,2005,9,11,302.14,298.35,80.12,20.09, 
9752,2005,9,12,302.45,297.8,76.25,19.41, 
9753,2005,9,13,302.13,297.65,76.9,19.22, 
9754,2005,9,14,301.63,297.25,77.12,18.73, 
9755,2005,9,15,301.27,297.12,78.32,18.64, 
9756,2005,9,16,301.26,296.67,76.1,18.1, 
9757,2005,9,17,301.02,296.47,76.5,17.95, 
9758,2005,9,18,301.6,296.76,75.12,18.3, 
9759,2005,9,19,301.56,297.08,76.57,18.6, 
9760,2005,9,20,301.02,298.27,84.9,20, 
9761,2005,9,21,301.13,297.2,79.38,18.81, 
9762,2005,9,22,300.67,296.5,78.3,18.04, 
9763,2005,9,23,300.68,296.45,77.9,17.98, 
9764,2005,9,24,301.14,296.7,76.88,18.21, 
9765,2005,9,25,301.76,297.45,77.6,19, 
9766,2005,9,26,301.4,297.33,78.62,18.89, 
9767,2005,9,27,301.3,296.58,75.65,18.08, 
9768,2005,9,28,301.48,296.77,75.73,18.29, 
9769,2005,9,29,300.87,296.83,78.75,18.31, 
9770,2005,9,30,301.32,296.88,76.97,18.41, 
9771,2005,10,1,301.32,297.02,77.45,18.57, 
9772,2005,10,2,300.89,297.5,81.88,19.13, 
9773,2005,10,3,300.45,297.12,82.03,18.7, 
9774,2005,10,4,299.79,296.73,83.35,18.25, 
9775,2005,10,5,300.35,296.17,77.95,17.63, 
9776,2005,10,6,299.94,296.95,83.85,18.49, 
9777,2005,10,7,300.84,296.45,77.1,17.93, 
9778,2005,10,8,300.2,297.08,82.78,18.56, 
9779,2005,10,9,298.87,296.23,85.3,17.67, 
9780,2005,10,10,298.85,296.22,85.52,17.72, 
9781,2005,10,11,298.9,296.47,86.6,18.01, 
9782,2005,10,12,300.01,297.16,84.65,18.76, 
9783,2005,10,13,301.16,297.45,80.15,19.09, 
9784,2005,10,14,300.86,297.21,80.78,18.81, 
9785,2005,10,15,300.67,297.6,83.47,19.28, 
9786,2005,10,16,301.23,297.64,80.93,19.32, 
9787,2005,10,17,301.54,297.76,80.15,19.44, 
9788,2005,10,18,301.49,297.55,79.57,19.2, 
9789,2005,10,19,301.31,297.28,78.92,18.86, 
9790,2005,10,20,300.52,297.62,84.35,19.26, 
9791,2005,10,21,300.57,297.42,83.12,19.03, 
9792,2005,10,22,299.55,297.12,86.53,18.69, 
9793,2005,10,23,300.14,297.3,84.62,18.91, 
9794,2005,10,24,301.26,297.42,79.85,18.99, 
9795,2005,10,25,301.19,296.63,76.47,18.14, 
9796,2005,10,26,300.81,296.35,76.82,17.8, 
9797,2005,10,27,301.1,296.29,75.18,17.75, 
9798,2005,10,28,300.54,297.01,81.15,18.53, 
9799,2005,10,29,300.72,296.85,79.8,18.35, 
9800,2005,10,30,300.7,297.19,81.32,18.74, 
9801,2005,10,31,300.83,297.5,82.05,19.07, 
9802,2005,11,1,301.03,297.58,81.57,19.16, 
9803,2005,11,2,301.19,296.74,76.9,18.19, 
9804,2005,11,3,300.67,297.49,83,19.04, 
9805,2005,11,4,300.9,296.07,75.05,17.5, 
9806,2005,11,5,300.66,296.54,78.4,18.01, 
9807,2005,11,6,300.13,296.28,79.47,17.73, 
9808,2005,11,7,300.07,296.54,80.9,17.97, 
9809,2005,11,8,300.31,296.51,79.82,17.99, 
9810,2005,11,9,300.5,295.92,76.12,17.34, 
9811,2005,11,10,300.63,295.74,74.62,17.14, 
9812,2005,11,11,299.98,296.04,79.05,17.48, 
9813,2005,11,12,300.31,296.39,79.1,17.85, 
9814,2005,11,13,299.18,296.37,84.5,17.81, 
9815,2005,11,14,298.89,296.39,86.1,17.86, 
9816,2005,11,15,298.92,296.46,86.28,17.94, 
9817,2005,11,16,299.35,296.12,82.72,17.56, 
9818,2005,11,17,299.58,295.64,78.97,17.05, 
9819,2005,11,18,299.77,294.34,72.23,15.8, 
9820,2005,11,19,299.52,294.16,72.57,15.6, 
9821,2005,11,20,299.68,294.39,72.75,15.78, 
9822,2005,11,21,299.45,294.71,75.2,16.11, 
9823,2005,11,22,299.63,295.04,76.05,16.46, 
9824,2005,11,23,299.27,294.96,77.18,16.4, 
9825,2005,11,24,298.46,295.77,85.25,17.23, 
9826,2005,11,25,298.94,296.33,85.78,17.79, 
9827,2005,11,26,299.68,295.95,80.05,17.39, 
9828,2005,11,27,299.33,294.37,74.38,15.8, 
9829,2005,11,28,298.97,293.45,71.68,14.93, 
9830,2005,11,29,298.91,293.52,72.05,15, 
9831,2005,11,30,298.54,293.19,72.53,14.7, 
9832,2005,12,1,298.44,292.53,69.85,14.07, 
9833,2005,12,2,297.83,292.56,72.8,14.11, 
9834,2005,12,3,298.02,292.73,72.38,14.21, 
9835,2005,12,4,298.83,293.73,73.68,15.15, 
9836,2005,12,5,299.48,292.85,66.9,14.31, 
9837,2005,12,6,298.65,294.19,76.47,15.58, 
9838,2005,12,7,298.65,295.01,80.38,16.37, 
9839,2005,12,8,299.78,294.51,72.8,15.84, 
9840,2005,12,9,299.39,294.07,72.6,15.42, 
9841,2005,12,10,299.53,293,67.38,14.48, 
9842,2005,12,11,298.53,295.3,82.38,16.69, 
9843,2005,12,12,299.39,294.25,73.52,15.67, 
9844,2005,12,13,299.05,293.8,72.88,15.22, 
9845,2005,12,14,298.39,293.14,73.07,14.63, 
9846,2005,12,15,297.95,294.08,79.1,15.49, 
9847,2005,12,16,297.86,295.18,85.15,16.57, 
9848,2005,12,17,298.4,294.73,80.3,16.07, 
9849,2005,12,18,298.7,294.05,75.53,15.39, 
9850,2005,12,19,298.73,293.99,75.18,15.36, 
9851,2005,12,20,298.49,294.39,78.2,15.73, 
9852,2005,12,21,297.88,293.71,77.82,15.11, 
9853,2005,12,22,298.35,294.17,78.05,15.52, 
9854,2005,12,23,299.23,294.52,75.23,15.86, 
9855,2005,12,24,299.15,294.64,76.12,15.97, 
9856,2005,12,25,298.95,295.06,79.27,16.4, 
9857,2005,12,26,299.04,293.35,70.93,14.76, 
9858,2005,12,27,298.41,293.14,72.62,14.59, 
9859,2005,12,28,298.27,293.16,73.33,14.6, 
9860,2005,12,29,298.61,293.76,74.45,15.16, 
9861,2005,12,30,299.07,294.84,77.48,16.2, 
9862,2005,12,31,299.02,293.8,73,15.19, 
9863,2006,1,1,298.39,294.27,78.18,15.65, 
9864,2006,1,2,298.97,293.66,72.5,15.03, 
9865,2006,1,3,298.94,292.89,69.18,14.34, 
9866,2006,1,4,298.56,292.89,70.82,14.36, 
9867,2006,1,5,298.14,292.91,73.05,14.43, 
9868,2006,1,6,297.82,291.99,70.15,13.61, 
9869,2006,1,7,297.96,293.79,77.65,15.18, 
9870,2006,1,8,298.57,293.27,72.6,14.7, 
9871,2006,1,9,298.34,294.02,77.05,15.38, 
9872,2006,1,10,298.49,294.62,79.28,15.96, 
9873,2006,1,11,298.79,293.9,74.5,15.28, 
9874,2006,1,12,298,294.17,79.4,15.56, 
9875,2006,1,13,298.23,294.77,81.12,16.1, 
9876,2006,1,14,299.11,294.42,75.45,15.82, 
9877,2006,1,15,299.02,295.25,79.72,16.64, 
9878,2006,1,16,297.17,293.79,81.57,15.2, 
9879,2006,1,17,297.95,292.45,71.45,13.92, 
9880,2006,1,18,298.4,293.85,75.95,15.2, 
9881,2006,1,19,298.22,293.67,75.88,15.04, 
9882,2006,1,20,298.37,293.84,76.18,15.22, 
9883,2006,1,21,298.57,293.7,74.47,15.08, 
9884,2006,1,22,298.02,294.01,78.4,15.33, 
9885,2006,1,23,298.48,293.07,71.95,14.49, 
9886,2006,1,24,298.59,292.77,70.17,14.23, 
9887,2006,1,25,298.42,292.99,72.07,14.45, 
9888,2006,1,26,298.33,293.07,72.47,14.49, 
9889,2006,1,27,298.08,292.74,72.23,14.21, 
9890,2006,1,28,296.04,292.81,82.03,14.22, 
9891,2006,1,29,296.33,291.03,71.97,12.7, 
9892,2006,1,30,297,291.02,69.17,12.72, 
9893,2006,1,31,297.61,292.6,73.65,14.07, 
9894,2006,2,1,297.97,291.83,68.68,13.42, 
9895,2006,2,2,297.08,293.61,81.02,15.04, 
9896,2006,2,3,297.5,294.74,84.8,16.14, 
9897,2006,2,4,298.16,293.62,75.97,15.04, 
9898,2006,2,5,298.21,293.95,77.55,15.35, 
9899,2006,2,6,298.25,293.85,76.68,15.23, 
9900,2006,2,7,297.82,294.18,80.38,15.56, 
9901,2006,2,8,297.15,294.61,85.9,15.99, 
9902,2006,2,9,298.03,293.99,78.5,15.35, 
9903,2006,2,10,297.73,293.24,76.35,14.64, 
9904,2006,2,11,297.72,294.11,80.4,15.43, 
9905,2006,2,12,298.6,293.9,75.4,15.27, 
9906,2006,2,13,298.64,293.33,72.53,14.73, 
9907,2006,2,14,298.54,293.7,74.7,15.03, 
9908,2006,2,15,298.21,292.82,72,14.23, 
9909,2006,2,16,298.08,293.92,77.75,15.25, 
9910,2006,2,17,298.08,292.79,72.5,14.24, 
9911,2006,2,18,297.63,292.81,74.38,14.24, 
9912,2006,2,19,297.9,292.14,70.3,13.66, 
9913,2006,2,20,297.95,292.62,72.27,14.07, 
9914,2006,2,21,298.38,292.9,71.55,14.31, 
9915,2006,2,22,298.33,292.72,71,14.16, 
9916,2006,2,23,298.42,293.49,74.18,14.86, 
9917,2006,2,24,298.03,292.33,70.67,13.83, 
9918,2006,2,25,297.81,291.84,69.53,13.4, 
9919,2006,2,26,298.18,291.36,65.85,13.01, 
9920,2006,2,27,297.96,292.59,72.1,14.09, 
9921,2006,2,28,297.82,292.73,73.5,14.18, 
9922,2006,3,1,297.79,293,74.57,14.41, 
9923,2006,3,2,298.12,293.52,75.97,14.9, 
9924,2006,3,3,298.55,293.05,71.62,14.48, 
9925,2006,3,4,298.35,292.98,72.35,14.45, 
9926,2006,3,5,297.53,293.17,76.8,14.58, 
9927,2006,3,6,297.76,293.04,75.15,14.48, 
9928,2006,3,7,297.4,292.9,76.07,14.35, 
9929,2006,3,8,297.73,293.53,77.4,14.94, 
9930,2006,3,9,296.65,291.17,71.7,12.89, 
9931,2006,3,10,296.76,290.48,67.8,12.27, 
9932,2006,3,11,297.33,291.07,68.05,12.76, 
9933,2006,3,12,297.8,292.62,73.1,14.12, 
9934,2006,3,13,297.16,293.15,78.35,14.57, 
9935,2006,3,14,297.11,293.73,81.47,15.11, 
9936,2006,3,15,298.21,293.3,74.38,14.73, 
9937,2006,3,16,298.2,293.83,76.75,15.2, 
9938,2006,3,17,298.19,293.5,75.27,14.89, 
9939,2006,3,18,298.36,293.38,73.92,14.79, 
9940,2006,3,19,298.31,293.35,74.12,14.78, 
9941,2006,3,20,298.05,292.75,72.78,14.26, 
9942,2006,3,21,298.06,292.92,73.18,14.39, 
9943,2006,3,22,298.11,293.25,74.57,14.68, 
9944,2006,3,23,298.41,293.05,72.53,14.51, 
9945,2006,3,24,297.88,293.62,77.03,14.99, 
9946,2006,3,25,297.92,294.08,79.43,15.47, 
9947,2006,3,26,299.05,293.58,72,14.98, 
9948,2006,3,27,298.69,294.19,76.15,15.54, 
9949,2006,3,28,298.91,294.8,78.47,16.17, 
9950,2006,3,29,298.7,294.88,79.4,16.19, 
9951,2006,3,30,298.24,294.82,81.55,16.2, 
9952,2006,3,31,297.95,293.95,78.57,15.31, 
9953,2006,4,1,297.67,294.33,81.9,15.72, 
9954,2006,4,2,297.48,294.3,82.78,15.7, 
9955,2006,4,3,298.73,293.85,74.55,15.27, 
9956,2006,4,4,298.82,294.4,76.7,15.78, 
9957,2006,4,5,298.71,294.67,78.62,16.06, 
9958,2006,4,6,298.52,294.3,77.65,15.7, 
9959,2006,4,7,298.44,294.44,78.48,15.79, 
9960,2006,4,8,298.67,294.35,77.23,15.73, 
9961,2006,4,9,298.67,293.5,73.2,14.93, 
9962,2006,4,10,298.88,293.55,72.45,14.97, 
9963,2006,4,11,299.02,293.51,71.55,14.94, 
9964,2006,4,12,298.63,294.93,79.95,16.34, 
9965,2006,4,13,298.69,294.9,79.85,16.31, 
9966,2006,4,14,298.76,295.05,80.15,16.49, 
9967,2006,4,15,298.38,295.08,81.9,16.47, 
9968,2006,4,16,298.29,294.4,79.17,15.78, 
9969,2006,4,17,298.37,293.3,73.6,14.73, 
9970,2006,4,18,298.84,292.85,69.67,14.34, 
9971,2006,4,19,298.95,292.77,68.78,14.28, 
9972,2006,4,20,298.74,294.48,77.15,15.83, 
9973,2006,4,21,299.41,295.83,80.65,17.2, 
9974,2006,4,22,298.58,295.78,84.52,17.13, 
9975,2006,4,23,298.57,294.88,80.18,16.21, 
9976,2006,4,24,299.2,294.48,75.28,15.84, 
9977,2006,4,25,299.33,295.08,77.65,16.45, 
9978,2006,4,26,299.32,294.83,76.45,16.18, 
9979,2006,4,27,299.17,295.3,79.22,16.66, 
9980,2006,4,28,299.24,294.88,77.22,16.29, 
9981,2006,4,29,299.19,294.38,75.03,15.79, 
9982,2006,4,30,298.56,294.17,76.82,15.63, 
9983,2006,5,1,297.3,294.45,84.3,15.87, 
9984,2006,5,2,297.86,295.23,85.18,16.6, 
9985,2006,5,3,297.84,295.58,87.2,16.94, 
9986,2006,5,4,298.38,293.55,74.88,14.98, 
9987,2006,5,5,298.13,291.83,67.95,13.42, 
9988,2006,5,6,298.08,291.52,66.95,13.18, 
9989,2006,5,7,298.08,292.7,72,14.17, 
9990,2006,5,8,298.47,294.2,77.33,15.61, 
9991,2006,5,9,298.7,295.8,83.95,17.2, 
9992,2006,5,10,299.46,296.27,82.7,17.7, 
9993,2006,5,11,299.56,296.23,82.05,17.65, 
9994,2006,5,12,299.13,295.83,82.25,17.26, 
9995,2006,5,13,298.7,296.27,86.75,17.77, 
9996,2006,5,14,298.82,296.77,88.35,18.2, 
9997,2006,5,15,299.83,296.9,84.12,18.36, 
9998,2006,5,16,300.27,296.58,80.22,17.96, 
9999,2006,5,17,300.77,296.45,77.68,17.9, 
10000,2006,5,18,300.76,297.58,83.05,19.15, 
10001,2006,5,19,300.87,296.85,79,18.3, 
10002,2006,5,20,300.2,296.35,79.67,17.78, 
10003,2006,5,21,300.24,295.7,76.5,17.08, 
10004,2006,5,22,300.4,295.05,72.68,16.38, 
10005,2006,5,23,301.03,295.95,74,17.3, 
10006,2006,5,24,300.67,295.95,75.55,17.3, 
10007,2006,5,25,300.51,295.28,73.15,16.61, 
10008,2006,5,26,300.59,295.23,72.5,16.58, 
10009,2006,5,27,300.33,296.23,78.28,17.66, 
10010,2006,5,28,300.27,296.6,80.32,18.02, 
10011,2006,5,29,300.59,296.15,76.88,17.56, 
10012,2006,5,30,300.67,295.65,74.3,17.05, 
10013,2006,5,31,300.67,296.05,75.85,17.45, 
10014,2006,6,1,300.88,296.27,76.08,17.68, 
10015,2006,6,2,300.84,296.02,74.88,17.36, 
10016,2006,6,3,300.49,295.73,75.15,17.12, 
10017,2006,6,4,300.64,296.57,78.72,18.06, 
10018,2006,6,5,301.19,296.08,74.22,17.53, 
10019,2006,6,6,301.3,296,73.38,17.45, 
10020,2006,6,7,301.17,295.93,73.15,17.29, 
10021,2006,6,8,300.85,296.33,76.35,17.71, 
10022,2006,6,9,301.19,296.4,75.32,17.83, 
10023,2006,6,10,301.36,296.85,76.65,18.32, 
10024,2006,6,11,300.73,296.52,78.02,17.99, 
10025,2006,6,12,300.55,296.5,78.57,17.9, 
10026,2006,6,13,300.54,296.75,80,18.19, 
10027,2006,6,14,301,296.47,76.32,17.87, 
10028,2006,6,15,300.25,296.55,80.28,17.95, 
10029,2006,6,16,300.16,295.33,74.75,16.68, 
10030,2006,6,17,300.39,296.6,79.77,18.04, 
10031,2006,6,18,300.42,297.2,82.82,18.75, 
10032,2006,6,19,300.59,297.6,83.93,19.16, 
10033,2006,6,20,299.78,297.33,86.45,18.85, 
10034,2006,6,21,299.85,297.42,86.75,18.99, 
10035,2006,6,22,300.22,297.23,83.67,18.68, 
10036,2006,6,23,300.79,296.88,79.32,18.36, 
10037,2006,6,24,300.48,297.2,82.18,18.72, 
10038,2006,6,25,301.22,297.4,80.05,18.95, 
10039,2006,6,26,301.19,296.67,76.7,18.15, 
10040,2006,6,27,301.11,296.55,76.3,17.94, 
10041,2006,6,28,300.73,295.78,74.23,17.09, 
10042,2006,6,29,300.26,297.05,82.57,18.5, 
10043,2006,6,30,301.28,296.65,75.98,18.06, 
10044,2006,7,1,299.99,297.15,84.6,18.63, 
10045,2006,7,2,300.37,296.25,78.28,17.61, 
10046,2006,7,3,300.35,296.2,78.27,17.58, 
10047,2006,7,4,300.47,296.83,80.53,18.26, 
10048,2006,7,5,301.48,296.93,76.65,18.36, 
10049,2006,7,6,300.86,296.97,79.53,18.38, 
10050,2006,7,7,299.64,296.53,83.2,17.92, 
10051,2006,7,8,299.8,296.08,80.18,17.45, 
10052,2006,7,9,299.82,297.1,85.07,18.6, 
10053,2006,7,10,299.77,297.02,85.18,18.54, 
10054,2006,7,11,300.7,296.75,79.18,18.17, 
10055,2006,7,12,299.63,296.32,82.3,17.71, 
10056,2006,7,13,299.85,296.05,79.47,17.39, 
10057,2006,7,14,300.08,297,83.35,18.51, 
10058,2006,7,15,300.44,297.08,82.05,18.56, 
10059,2006,7,16,300.78,296.58,78.12,17.99, 
10060,2006,7,17,300.23,296.33,79.3,17.75, 
10061,2006,7,18,300.51,296.25,77.57,17.68, 
10062,2006,7,19,300.73,297.35,81.8,18.85, 
10063,2006,7,20,300.97,297.07,79.32,18.49, 
10064,2006,7,21,300.34,296.18,78.22,17.56, 
10065,2006,7,22,300.78,296.15,76.1,17.57, 
10066,2006,7,23,301.18,297.17,78.98,18.67, 
10067,2006,7,24,301.05,297.17,79.42,18.63, 
10068,2006,7,25,300.75,296.18,76.32,17.58, 
10069,2006,7,26,300.78,296.1,75.62,17.49, 
10070,2006,7,27,299.86,297.33,85.9,18.82, 
10071,2006,7,28,301.14,297.75,81.85,19.31, 
10072,2006,7,29,300.04,297.27,84.75,18.75, 
10073,2006,7,30,299.5,297,86.28,18.49, 
10074,2006,7,31,300.73,297.08,80.8,18.55, 
10075,2006,8,1,300.74,296.52,77.8,17.92, 
10076,2006,8,2,300.67,296.62,78.75,18.04, 
10077,2006,8,3,299.52,296.55,84,18.02, 
10078,2006,8,4,300.59,296.3,77.67,17.71, 
10079,2006,8,5,299.68,296.17,81.22,17.6, 
10080,2006,8,6,299.95,296.75,82.57,18.2, 
10081,2006,8,7,300.31,297.08,82.57,18.56, 
10082,2006,8,8,300.77,296.42,76.98,17.81, 
10083,2006,8,9,300.83,297.25,81.03,18.79, 
10084,2006,8,10,300.83,297.18,80.48,18.68, 
10085,2006,8,11,301.41,297.38,78.98,18.97, 
10086,2006,8,12,300.83,297.08,80.35,18.61, 
10087,2006,8,13,300.73,296.45,77.5,17.85, 
10088,2006,8,14,300.97,296.12,75.07,17.58, 
10089,2006,8,15,300.33,297.58,85.15,19.21, 
10090,2006,8,16,300.98,297.67,82.28,19.26, 
10091,2006,8,17,300.94,297.23,80.23,18.78, 
10092,2006,8,18,300.36,296.3,78.47,17.71, 
10093,2006,8,19,300.72,296.5,77.72,17.91, 
10094,2006,8,20,301.1,296.7,77.2,18.17, 
10095,2006,8,21,301.32,297.03,77.65,18.51, 
10096,2006,8,22,301.45,297.38,78.55,18.88, 
10097,2006,8,23,301.49,298,81.43,19.6, 
10098,2006,8,24,301.5,297.57,79.27,19.12, 
10099,2006,8,25,300.82,296.9,79.2,18.4, 
10100,2006,8,26,299.9,296.43,81.25,17.87, 
10101,2006,8,27,301.16,296.75,76.78,18.19, 
10102,2006,8,28,301.16,296.88,77.6,18.37, 
10103,2006,8,29,301.08,296.73,77.38,18.24, 
10104,2006,8,30,301.09,296.67,77.05,18.15, 
10105,2006,8,31,300.78,296.4,77.35,17.85, 
10106,2006,9,1,300.99,296.7,77.62,18.19, 
10107,2006,9,2,301.36,297.1,77.77,18.66, 
10108,2006,9,3,301.13,297.45,80.48,19.05, 
10109,2006,9,4,301.07,297.12,79.22,18.67, 
10110,2006,9,5,301.46,297.35,78.4,18.89, 
10111,2006,9,6,300.97,297.75,82.78,19.4, 
10112,2006,9,7,300.83,297.33,81.45,18.89, 
10113,2006,9,8,301.12,296.17,74.43,17.6, 
10114,2006,9,9,301.35,296.2,73.7,17.66, 
10115,2006,9,10,300.94,296.58,77.57,18.09, 
10116,2006,9,11,301.02,296.65,77.18,18.15, 
10117,2006,9,12,301.07,296.4,75.88,17.86, 
10118,2006,9,13,301.17,296.38,75.38,17.85, 
10119,2006,9,14,301.31,296.75,76.4,18.24, 
10120,2006,9,15,301.76,297.52,77.9,19.07, 
10121,2006,9,16,301.86,297.33,76.67,18.86, 
10122,2006,9,17,301.19,296.17,74.62,17.63, 
10123,2006,9,18,301.57,296.5,74.18,17.96, 
10124,2006,9,19,301.35,296.72,76.15,18.18, 
10125,2006,9,20,301.22,296.58,76.15,18.07, 
10126,2006,9,21,300.78,296.56,77.9,18.03, 
10127,2006,9,22,301.68,297.12,76.82,18.7, 
10128,2006,9,23,301.55,297.08,76.75,18.58, 
10129,2006,9,24,301.49,296.9,76.12,18.36, 
10130,2006,9,25,301.34,297.33,78.78,18.87, 
10131,2006,9,26,301.29,296.95,77.53,18.43, 
10132,2006,9,27,301.73,295.89,70.55,17.26, 
10133,2006,9,28,301.43,296.51,74.78,17.98, 
10134,2006,9,29,301.71,296.97,75.5,18.47, 
10135,2006,9,30,301.55,296.17,72.7,17.59, 
10136,2006,10,1,301.48,296.77,75.75,18.27, 
10137,2006,10,2,301.13,296.57,76.32,18.01, 
10138,2006,10,3,301.39,296.4,74.4,17.88, 
10139,2006,10,4,301.03,296.5,76.38,18, 
10140,2006,10,5,300.62,297.05,80.82,18.58, 
10141,2006,10,6,301.34,296.89,76.7,18.37, 
10142,2006,10,7,301.84,297.83,78.9,19.45, 
10143,2006,10,8,302.03,296.83,73.6,18.31, 
10144,2006,10,9,301.53,295.85,71.25,17.25, 
10145,2006,10,10,301.23,296.98,77.78,18.52, 
10146,2006,10,11,301.32,297.29,78.82,18.88, 
10147,2006,10,12,300.47,295.83,76.38,17.32, 
10148,2006,10,13,300.6,296.56,78.7,18.08, 
10149,2006,10,14,300.63,297.03,80.7,18.59, 
10150,2006,10,15,300.98,297.12,79.77,18.73, 
10151,2006,10,16,300.06,297.1,83.75,18.64, 
10152,2006,10,17,300.5,297.48,83.7,19.16, 
10153,2006,10,18,300.61,297.2,81.78,18.88, 
10154,2006,10,19,300.43,296.78,80.78,18.42, 
10155,2006,10,20,300.31,296.2,78.47,17.75, 
10156,2006,10,21,300.71,296.52,78.2,18.04, 
10157,2006,10,22,301.19,296.97,77.8,18.47, 
10158,2006,10,23,301.03,296.99,78.78,18.5, 
