,san_juan_persiann, 18.375N, 66.125W, precipitation_amount
8923,2007,6,10,7.91
8924,2007,6,11,29.46
8925,2007,6,12,3.59
8926,2007,6,13,5.46
8927,2007,6,14,6.71
8928,2007,6,15,0
8929,2007,6,16,0
8930,2007,6,17,0
8931,2007,6,18,0
8932,2007,6,19,0
8933,2007,6,20,29.91
8934,2007,6,21,3.04
8935,2007,6,22,0
8936,2007,6,23,2.46
8937,2007,6,24,8.74
8938,2007,6,25,1.93
8939,2007,6,26,15.03
8940,2007,6,27,0
8941,2007,6,28,0
8942,2007,6,29,0
8943,2007,6,30,0
8944,2007,7,1,3.29
8945,2007,7,2,0.77
8946,2007,7,3,1.13
8947,2007,7,4,0
8948,2007,7,5,0
8949,2007,7,6,0
8950,2007,7,7,0
8951,2007,7,8,0
8952,2007,7,9,0
8953,2007,7,10,0
8954,2007,7,11,1.74
8955,2007,7,12,0
8956,2007,7,13,1.46
8957,2007,7,14,3.71
8958,2007,7,15,3.94
8959,2007,7,16,29.85
8960,2007,7,17,27.96
8961,2007,7,18,5.7
8962,2007,7,19,14.98
8963,2007,7,20,2.38
8964,2007,7,21,0.61
8965,2007,7,22,22.26
8966,2007,7,23,11.22
8967,2007,7,24,0
8968,2007,7,25,0
8969,2007,7,26,0
8970,2007,7,27,0
8971,2007,7,28,0
8972,2007,7,29,0
8973,2007,7,30,1.02
8974,2007,7,31,1.79
8975,2007,8,1,0
8976,2007,8,2,0
8977,2007,8,3,2.03
8978,2007,8,4,0
8979,2007,8,5,3.15
8980,2007,8,6,30.78
8981,2007,8,7,6.33
8982,2007,8,8,24.32
8983,2007,8,9,5.74
8984,2007,8,10,19.69
8985,2007,8,11,16.36
8986,2007,8,12,0
8987,2007,8,13,0
8988,2007,8,14,2.46
8989,2007,8,15,0
8990,2007,8,16,1.21
8991,2007,8,17,0
8992,2007,8,18,28.55
8993,2007,8,19,2.25
8994,2007,8,20,0
8995,2007,8,21,4.91
8996,2007,8,22,2.75
8997,2007,8,23,0
8998,2007,8,24,27.06
8999,2007,8,25,7.49
9000,2007,8,26,12.47
9001,2007,8,27,7.88
9002,2007,8,28,0.93
9003,2007,8,29,2.35
9004,2007,8,30,0
9005,2007,8,31,21.18
9006,2007,9,1,0
9007,2007,9,2,6.31
9008,2007,9,3,0
9009,2007,9,4,0.73
9010,2007,9,5,0.94
9011,2007,9,6,0
9012,2007,9,7,0
9013,2007,9,8,5.08
9014,2007,9,9,2.88
9015,2007,9,10,0.74
9016,2007,9,11,0
9017,2007,9,12,0
9018,2007,9,13,3.77
9019,2007,9,14,7.25
9020,2007,9,15,4.38
9021,2007,9,16,32.51
9022,2007,9,17,22.48
9023,2007,9,18,30.67
9024,2007,9,19,23.08
9025,2007,9,20,18.62
9026,2007,9,21,1.5
9027,2007,9,22,0
9028,2007,9,23,11.51
9029,2007,9,24,8.99
9030,2007,9,25,13.84
9031,2007,9,26,41.61
9032,2007,9,27,4.56
9033,2007,9,28,9.95
9034,2007,9,29,0
9035,2007,9,30,1.66
9036,2007,10,1,2.88
9037,2007,10,2,0.8
9038,2007,10,3,1.19
9039,2007,10,4,6.82
9040,2007,10,5,34.01
9041,2007,10,6,7.75
9042,2007,10,7,45.34
9043,2007,10,8,12.35
9044,2007,10,9,10.33
9045,2007,10,10,0
9046,2007,10,11,4.12
9047,2007,10,12,0.7
9048,2007,10,13,1.28
9049,2007,10,14,1.13
9050,2007,10,15,0
9051,2007,10,16,10.35
9052,2007,10,17,0
9053,2007,10,18,0
9054,2007,10,19,0
9055,2007,10,20,0.54
9056,2007,10,21,2.73
9057,2007,10,22,2.86
9058,2007,10,23,0
9059,2007,10,24,0
9060,2007,10,25,0.88
9061,2007,10,26,1.49
9062,2007,10,27,37.62
9063,2007,10,28,63.98
9064,2007,10,29,33.58
9065,2007,10,30,8.17
9066,2007,10,31,6.02
9067,2007,11,1,1.06
9068,2007,11,2,0
9069,2007,11,3,0
9070,2007,11,4,0
9071,2007,11,5,0
9072,2007,11,6,0
9073,2007,11,7,0
9074,2007,11,8,0
9075,2007,11,9,6.09
9076,2007,11,10,23.54
9077,2007,11,11,5
9078,2007,11,12,7.37
9079,2007,11,13,12.53
9080,2007,11,14,3.45
9081,2007,11,15,2.34
9082,2007,11,16,20.03
9083,2007,11,17,19.6
9084,2007,11,18,3.75
9085,2007,11,19,11.67
9086,2007,11,20,13.91
9087,2007,11,21,2.04
9088,2007,11,22,0
9089,2007,11,23,0
9090,2007,11,24,0
9091,2007,11,25,0
9092,2007,11,26,0
9093,2007,11,27,0
9094,2007,11,28,0
9095,2007,11,29,0
9096,2007,11,30,0
9097,2007,12,1,0
9098,2007,12,2,17.85
9099,2007,12,3,0
9100,2007,12,4,0
9101,2007,12,5,6.87
9102,2007,12,6,0
9103,2007,12,7,0
9104,2007,12,8,0
9105,2007,12,9,11.96
9106,2007,12,10,12.47
9107,2007,12,11,40.61
9108,2007,12,12,14.79
9109,2007,12,13,0
9110,2007,12,14,6.71
9111,2007,12,15,0
9112,2007,12,16,0
9113,2007,12,17,0
9114,2007,12,18,0
9115,2007,12,19,0
9116,2007,12,20,0
9117,2007,12,21,0
9118,2007,12,22,0
9119,2007,12,23,0
9120,2007,12,24,0
9121,2007,12,25,0
9122,2007,12,26,0
9123,2007,12,27,0
9124,2007,12,28,0
9125,2007,12,29,0
9126,2007,12,30,0
9127,2007,12,31,0
9128,2008,1,1,0
9129,2008,1,2,0
9130,2008,1,3,0
9131,2008,1,4,0
9132,2008,1,5,0
9133,2008,1,6,37.24
9134,2008,1,7,0
9135,2008,1,8,0
9136,2008,1,9,0
9137,2008,1,10,0
9138,2008,1,11,0
9139,2008,1,12,0
9140,2008,1,13,0
9141,2008,1,14,0
9142,2008,1,15,0
9143,2008,1,16,0
9144,2008,1,17,0
9145,2008,1,18,0
9146,2008,1,19,0
9147,2008,1,20,0
9148,2008,1,21,81.22
9149,2008,1,22,0
9150,2008,1,23,0
9151,2008,1,24,0
9152,2008,1,25,0
9153,2008,1,26,0
9154,2008,1,27,0
9155,2008,1,28,0
9156,2008,1,29,0
9157,2008,1,30,0
9158,2008,1,31,0
9159,2008,2,1,0
9160,2008,2,2,0
9161,2008,2,3,0
9162,2008,2,4,0
9163,2008,2,5,0
9164,2008,2,6,0
9165,2008,2,7,0
9166,2008,2,8,0
9167,2008,2,9,0
9168,2008,2,10,0
9169,2008,2,11,0
9170,2008,2,12,0
9171,2008,2,13,0
9172,2008,2,14,0
9173,2008,2,15,0
9174,2008,2,16,0
9175,2008,2,17,0
9176,2008,2,18,0
9177,2008,2,19,0
9178,2008,2,20,0
9179,2008,2,21,0
9180,2008,2,22,0
9181,2008,2,23,0
9182,2008,2,24,0
9183,2008,2,25,0
9184,2008,2,26,0
9185,2008,2,27,0
9186,2008,2,28,0
9187,2008,2,29,0
9188,2008,3,1,0
9189,2008,3,2,0
9190,2008,3,3,0
9191,2008,3,4,0
9192,2008,3,5,0
9193,2008,3,6,0
9194,2008,3,7,0
9195,2008,3,8,0
9196,2008,3,9,0
9197,2008,3,10,0
9198,2008,3,11,0
9199,2008,3,12,0
9200,2008,3,13,0
9201,2008,3,14,0
9202,2008,3,15,0
9203,2008,3,16,0
9204,2008,3,17,0
9205,2008,3,18,0
9206,2008,3,19,0
9207,2008,3,20,0
9208,2008,3,21,0
9209,2008,3,22,0
9210,2008,3,23,10.75
9211,2008,3,24,16.44
9212,2008,3,25,0
9213,2008,3,26,3.82
9214,2008,3,27,0
9215,2008,3,28,0
9216,2008,3,29,0
9217,2008,3,30,0
9218,2008,3,31,0
9219,2008,4,1,4.16
9220,2008,4,2,0
9221,2008,4,3,12.8
9222,2008,4,4,0
9223,2008,4,5,0
9224,2008,4,6,0
9225,2008,4,7,0
9226,2008,4,8,0
9227,2008,4,9,0
9228,2008,4,10,0
9229,2008,4,11,0
9230,2008,4,12,0
9231,2008,4,13,0
9232,2008,4,15,0
9233,2008,4,16,0
9234,2008,4,17,0
9235,2008,4,18,0
9236,2008,4,19,0
9237,2008,4,20,0
9238,2008,4,21,0
9239,2008,4,22,0
9240,2008,4,23,0
9241,2008,4,24,0
9242,2008,4,25,39.61
9243,2008,4,26,5.12
9244,2008,4,27,9.97
9245,2008,4,28,23.9
9246,2008,4,29,0
9247,2008,4,30,0
9248,2008,5,1,2.4
9249,2008,5,2,4.97
9250,2008,5,3,3.12
9251,2008,5,4,2.07
9252,2008,5,5,0
9253,2008,5,6,0
9254,2008,5,7,0
9255,2008,5,8,0
9256,2008,5,9,3.66
9257,2008,5,10,0
9258,2008,5,11,0
9259,2008,5,12,0
9260,2008,5,13,0
9261,2008,5,14,0
9262,2008,5,15,0
9263,2008,5,16,0
9264,2008,5,17,0
9265,2008,5,18,0
9266,2008,5,19,0
9267,2008,5,20,0
9268,2008,5,21,0
9269,2008,5,22,0
9270,2008,5,23,0
9271,2008,5,24,0
9272,2008,5,25,0
9273,2008,5,26,0.76
9274,2008,5,27,0
9275,2008,5,28,23.33
9276,2008,5,29,21.63
9277,2008,5,30,2.42
9278,2008,5,31,15.67
9279,2008,6,1,3.26
9280,2008,6,2,4.86
9281,2008,6,3,3.12
9282,2008,6,4,8.14
9283,2008,6,5,5.85
9284,2008,6,6,3.47
9285,2008,6,7,4.32
9286,2008,6,8,9.88
9287,2008,6,9,14.21
9288,2008,6,10,0.79
9289,2008,6,11,2.28
9290,2008,6,12,0.62
9291,2008,6,13,0.76
9292,2008,6,14,20.45
9293,2008,6,15,5.91
9294,2008,6,16,0
9295,2008,6,17,0
9296,2008,6,18,0
9297,2008,6,19,0
9298,2008,6,20,0.97
9299,2008,6,21,0
9300,2008,6,22,0
9301,2008,6,23,7.05
9302,2008,6,24,5.03
9303,2008,6,25,0
9304,2008,6,26,0
9305,2008,6,27,1.88
9306,2008,6,28,0.81
9307,2008,6,29,8.44
9308,2008,6,30,1.36
9309,2008,7,1,1.63
9310,2008,7,2,0
9311,2008,7,3,6.72
9312,2008,7,4,3.31
9313,2008,7,5,3.56
9314,2008,7,6,1.15
9315,2008,7,7,0
9316,2008,7,8,0
9317,2008,7,9,4.34
9318,2008,7,10,0
9319,2008,7,11,0
9320,2008,7,12,0
9321,2008,7,13,0
9322,2008,7,14,0
9323,2008,7,15,0.9
9324,2008,7,16,0
9325,2008,7,17,0
9326,2008,7,18,0.4
9327,2008,7,19,0
9328,2008,7,20,0
9329,2008,7,21,2.09
9330,2008,7,22,0.36
9331,2008,7,23,5.51
9332,2008,7,24,1.79
9333,2008,7,25,0
9334,2008,7,26,1.55
9335,2008,7,27,4.14
9336,2008,7,28,0.38
9337,2008,7,29,0
9338,2008,7,30,0
9339,2008,7,31,8.84
9340,2008,8,1,18.13
9341,2008,8,2,13.5
9342,2008,8,3,6.18
9343,2008,8,4,4.29
9344,2008,8,5,0
9345,2008,8,6,0.65
9346,2008,8,7,0
9347,2008,8,8,0.57
9348,2008,8,9,1.59
9349,2008,8,10,1.47
9350,2008,8,11,0
9351,2008,8,12,0
9352,2008,8,13,0
9353,2008,8,14,0
9354,2008,8,15,30.62
9355,2008,8,16,0.57
9356,2008,8,17,0.78
9357,2008,8,18,0
9358,2008,8,19,0
9359,2008,8,20,0
9360,2008,8,21,0.47
9361,2008,8,22,0.34
9362,2008,8,23,0
9363,2008,8,24,3.18
9364,2008,8,25,15.68
9365,2008,8,26,7.52
9366,2008,8,27,22.38
9367,2008,8,28,10.46
9368,2008,8,29,4.13
9369,2008,8,30,0.38
9370,2008,8,31,4.28
9371,2008,9,1,11.41
9372,2008,9,2,23.34
9373,2008,9,3,65.41
9374,2008,9,4,14.99
9375,2008,9,5,5.15
9376,2008,9,6,6.15
9377,2008,9,7,7.47
9378,2008,9,8,4.17
9379,2008,9,9,12.01
9380,2008,9,10,6.39
9381,2008,9,11,0
9382,2008,9,12,14.96
9383,2008,9,13,5.04
9384,2008,9,14,7.66
9385,2008,9,15,2.38
9386,2008,9,16,5.05
9387,2008,9,17,7.36
9388,2008,9,18,13.99
9389,2008,9,19,0.81
9390,2008,9,20,1.87
9391,2008,9,21,55.4
9392,2008,9,22,69.31
9393,2008,9,23,24.43
9394,2008,9,24,14.36
9395,2008,9,25,12.96
9396,2008,9,26,1.06
9397,2008,9,27,2.15
9398,2008,9,28,0
9399,2008,9,29,0
9400,2008,9,30,0
9401,2008,10,1,0
9402,2008,10,2,0.72
9403,2008,10,3,0
9404,2008,10,4,4.56
9405,2008,10,5,0.88
9406,2008,10,6,0
9407,2008,10,7,4.13
9408,2008,10,8,8.38
9409,2008,10,9,2.96
9410,2008,10,10,0
9411,2008,10,11,15.93
9412,2008,10,12,0
9413,2008,10,13,29.02
9414,2008,10,14,12.8
9415,2008,10,15,49.28
9416,2008,10,16,25.03
9417,2008,10,17,2.23
9418,2008,10,18,0.53
9419,2008,10,19,1.83
9420,2008,10,20,0
9421,2008,10,21,0
9422,2008,10,22,0
9423,2008,10,23,0
9424,2008,10,24,0
9425,2008,10,25,0
9426,2008,10,26,0
9427,2008,10,27,0
9428,2008,10,28,0
9429,2008,10,29,0
9430,2008,10,30,4.19
9431,2008,10,31,0
9432,2008,11,1,0
9433,2008,11,2,2.46
9434,2008,11,3,5.58
9435,2008,11,4,0.95
9436,2008,11,5,0.78
9437,2008,11,6,6.07
9438,2008,11,7,0
9439,2008,11,8,3.47
9440,2008,11,9,1.37
9441,2008,11,10,0
9442,2008,11,11,0
9443,2008,11,12,0
9444,2008,11,13,0
9445,2008,11,14,5.49
9446,2008,11,15,13.2
9447,2008,11,16,0
9448,2008,11,17,3.8
9449,2008,11,18,0
9450,2008,11,19,0.84
9451,2008,11,20,0
9452,2008,11,21,0
9453,2008,11,22,0
9454,2008,11,23,4.73
9455,2008,11,24,3.73
9456,2008,11,25,0
9457,2008,11,26,1.96
9458,2008,11,27,1.68
9459,2008,11,28,0
9460,2008,11,29,0
9461,2008,11,30,0
9462,2008,12,1,0
9463,2008,12,2,0
9464,2008,12,3,0
9465,2008,12,4,0
9466,2008,12,5,0
9467,2008,12,6,0
9468,2008,12,7,0
9469,2008,12,8,0
9470,2008,12,9,0
9471,2008,12,10,0
9472,2008,12,11,0
9473,2008,12,12,0
9474,2008,12,13,7.75
9475,2008,12,14,0
9476,2008,12,15,0
9477,2008,12,16,0
9478,2008,12,17,0
9479,2008,12,18,0
9480,2008,12,19,0
9481,2008,12,20,0
9482,2008,12,21,0
9483,2008,12,22,0
9484,2008,12,23,0
9485,2008,12,24,0
9486,2008,12,25,0
9487,2008,12,26,0
9488,2008,12,27,0
9489,2008,12,28,0
9490,2008,12,29,0
9491,2008,12,30,0
9492,2008,12,31,0
9493,2009,1,1,0
9494,2009,1,2,0
9495,2009,1,3,0
9496,2009,1,4,0
9497,2009,1,5,0
9498,2009,1,6,0
9499,2009,1,7,0
9500,2009,1,8,0
9501,2009,1,9,0
9502,2009,1,10,0
9503,2009,1,11,0
9504,2009,1,12,0
9505,2009,1,13,0
9506,2009,1,14,0
9507,2009,1,15,0
9508,2009,1,16,0
9509,2009,1,17,9.09
9510,2009,1,18,0
9511,2009,1,19,0
9512,2009,1,20,0
9513,2009,1,21,0
9514,2009,1,22,0
9515,2009,1,23,0
9516,2009,1,24,0
9517,2009,1,25,0
9518,2009,1,26,0
9519,2009,1,27,0
9520,2009,1,28,0
9521,2009,1,29,0
9522,2009,1,30,0
9523,2009,1,31,0
9524,2009,2,1,0
9525,2009,2,2,0
9526,2009,2,3,0
9527,2009,2,4,0
9528,2009,2,5,0
9529,2009,2,6,0
9530,2009,2,7,0
9531,2009,2,8,0
9532,2009,2,9,0
9533,2009,2,10,11.01
9534,2009,2,11,0
9535,2009,2,12,0
9536,2009,2,13,0
9537,2009,2,14,0
9538,2009,2,15,0
9539,2009,2,16,0
9540,2009,2,17,0
9541,2009,2,18,0
9542,2009,2,19,0
9543,2009,2,20,0
9544,2009,2,21,5.82
9545,2009,2,22,0
9546,2009,2,23,0
9547,2009,2,24,10.65
9548,2009,2,25,9.61
9549,2009,2,26,8.47
9550,2009,2,27,19.83
9551,2009,2,28,9.96
9552,2009,3,1,4.76
9553,2009,3,2,0
9554,2009,3,3,19.94
9555,2009,3,4,11.53
9556,2009,3,5,0
9557,2009,3,6,0
9558,2009,3,7,0
9559,2009,3,8,0
9560,2009,3,9,0
9561,2009,3,10,0
9562,2009,3,11,0
9563,2009,3,12,0
9564,2009,3,13,0
9565,2009,3,14,0
9566,2009,3,15,0
9567,2009,3,16,0
9568,2009,3,17,0
9569,2009,3,18,0
9570,2009,3,19,0
9571,2009,3,20,0
9572,2009,3,21,2.41
9573,2009,3,22,0
9574,2009,3,23,6.68
9575,2009,3,24,1.86
9576,2009,3,25,1.93
9577,2009,3,26,0
9578,2009,3,27,0
9579,2009,3,28,0
9580,2009,3,29,0
9581,2009,3,30,0
9582,2009,3,31,0
9583,2009,4,1,0
9584,2009,4,2,0
9585,2009,4,3,0
9586,2009,4,4,0
9587,2009,4,5,0
9588,2009,4,6,0
9589,2009,4,7,0
9590,2009,4,8,0
9591,2009,4,9,0
9592,2009,4,10,0
9593,2009,4,11,0
9594,2009,4,12,0
9595,2009,4,13,0
9596,2009,4,14,0
9597,2009,4,15,0
9598,2009,4,16,0
9599,2009,4,17,4.83
9600,2009,4,18,4.7
9601,2009,4,19,5.18
9602,2009,4,20,0
9603,2009,4,21,6.94
9604,2009,4,22,0
9605,2009,4,23,0
9606,2009,4,24,0
9607,2009,4,25,0
9608,2009,4,26,0
9609,2009,4,27,11.75
9610,2009,4,28,0
9611,2009,4,29,5.68
9612,2009,4,30,0
9613,2009,5,1,2
9614,2009,5,2,0
9615,2009,5,3,0
9616,2009,5,4,0.57
9617,2009,5,5,0
9618,2009,5,6,7.17
9619,2009,5,7,6.29
9620,2009,5,8,9.47
9621,2009,5,9,11.19
9622,2009,5,10,0.75
9623,2009,5,11,0
9624,2009,5,12,1.54
9625,2009,5,13,7.56
9626,2009,5,14,7.41
9627,2009,5,15,2.07
9628,2009,5,16,5.36
9629,2009,5,17,0
9630,2009,5,18,4.66
9631,2009,5,19,0.62
9632,2009,5,20,6.07
9633,2009,5,21,19.3
9634,2009,5,22,33.07
9635,2009,5,23,16.41
9636,2009,5,24,14.54
9637,2009,5,25,2.88
9638,2009,5,26,8.39
9639,2009,5,27,2.63
9640,2009,5,28,0
9641,2009,5,29,8.04
9642,2009,5,30,0
9643,2009,5,31,0
9644,2009,6,1,0
9645,2009,6,2,9.01
9646,2009,6,3,4.66
9647,2009,6,4,10.85
9648,2009,6,5,4.22
9649,2009,6,6,1.07
9650,2009,6,7,0
9651,2009,6,8,4.37
9652,2009,6,9,14.89
9653,2009,6,10,5.7
9654,2009,6,11,6.35
9655,2009,6,12,1.79
9656,2009,6,13,11.9
9657,2009,6,14,12.44
9658,2009,6,15,2.14
9659,2009,6,16,9.26
9660,2009,6,17,26.11
9661,2009,6,18,0
9662,2009,6,19,1.75
9663,2009,6,20,0
9664,2009,6,21,1.68
9665,2009,6,22,0
9666,2009,6,23,0
9667,2009,6,24,0.69
9668,2009,6,25,0
9669,2009,6,26,0
9670,2009,6,27,0
9671,2009,6,28,5.25
9672,2009,6,29,13.44
9673,2009,6,30,2.81
9674,2009,7,1,0
9675,2009,7,2,0
9676,2009,7,3,0
9677,2009,7,4,0.85
9678,2009,7,5,12.83
9679,2009,7,6,23.8
9680,2009,7,7,0
9681,2009,7,8,0
9682,2009,7,9,0
9683,2009,7,10,0.36
9684,2009,7,11,2.58
9685,2009,7,12,2.28
9686,2009,7,13,0
9687,2009,7,14,0.48
9688,2009,7,15,0
9689,2009,7,16,0
9690,2009,7,17,0.81
9691,2009,7,18,0.51
9692,2009,7,19,0.6
9693,2009,7,20,5.75
9694,2009,7,21,20.99
9695,2009,7,22,5.36
9696,2009,7,23,0
9697,2009,7,24,0
9698,2009,7,25,0
9699,2009,7,26,0
9700,2009,7,27,0
9701,2009,7,28,0.68
9702,2009,7,29,0
9703,2009,7,30,0.34
9704,2009,7,31,0
9705,2009,8,1,0
9706,2009,8,2,0
9707,2009,8,3,5.71
9708,2009,8,4,2.79
9709,2009,8,5,5.63
9710,2009,8,6,7.73
9711,2009,8,7,0
9712,2009,8,8,0
9713,2009,8,9,0
9714,2009,8,10,0
9715,2009,8,11,1.57
9716,2009,8,12,7.3
9717,2009,8,13,18.29
9718,2009,8,14,0
9719,2009,8,15,7.69
9720,2009,8,16,0
9721,2009,8,17,55.74
9722,2009,8,18,0
9723,2009,8,19,0
9724,2009,8,20,2.51
9725,2009,8,21,9.04
9726,2009,8,22,0
9727,2009,8,23,0
9728,2009,8,24,3.47
9729,2009,8,25,1.6
9730,2009,8,26,0
9731,2009,8,27,0
9732,2009,8,28,0
9733,2009,8,29,0.69
9734,2009,8,30,2.08
9735,2009,8,31,5.26
9736,2009,9,1,0
9737,2009,9,2,0
9738,2009,9,3,0
9739,2009,9,4,2.12
9740,2009,9,5,23.15
9741,2009,9,6,1.4
9742,2009,9,7,3.89
9743,2009,9,8,0
9744,2009,9,9,3.89
9745,2009,9,10,2.3
9746,2009,9,11,1.81
9747,2009,9,12,1.07
9748,2009,9,13,0.45
9749,2009,9,14,0
9750,2009,9,15,0.92
9751,2009,9,16,19.62
9752,2009,9,17,7.44
9753,2009,9,18,4.28
9754,2009,9,19,3.65
9755,2009,9,20,11.83
9756,2009,9,21,5.45
9757,2009,9,22,1.98
9758,2009,9,23,13.53
9759,2009,9,24,18.76
9760,2009,9,25,3.72
9761,2009,9,26,1.42
9762,2009,9,27,3.9
9763,2009,9,28,0
9764,2009,9,29,1.57
9765,2009,9,30,1.8
9766,2009,10,1,0
9767,2009,10,2,29.82
9768,2009,10,3,3.02
9769,2009,10,4,5.22
9770,2009,10,5,19.51
9771,2009,10,6,4.23
9772,2009,10,7,0
9773,2009,10,8,4.26
9774,2009,10,9,0
9775,2009,10,10,1.1
9776,2009,10,11,1.99
9777,2009,10,12,8.43
9778,2009,10,13,0
9779,2009,10,14,0.75
9780,2009,10,15,3.08
9781,2009,10,16,1.69
9782,2009,10,17,0
9783,2009,10,18,0
9784,2009,10,19,0
9785,2009,10,20,0
9786,2009,10,21,0.85
9787,2009,10,22,0
9788,2009,10,23,0.68
9789,2009,10,24,7.49
9790,2009,10,25,1.05
9791,2009,10,26,0
9792,2009,10,27,3.22
9793,2009,10,28,8.79
9794,2009,10,29,0
9795,2009,10,30,0
9796,2009,10,31,0
9797,2009,11,1,0
9798,2009,11,2,0
9799,2009,11,3,0
9800,2009,11,4,3.25
9801,2009,11,5,28.6
9802,2009,11,6,0
9803,2009,11,7,0
9804,2009,11,8,0
9805,2009,11,9,19.7
9806,2009,11,10,1.68
9807,2009,11,11,7.21
9808,2009,11,12,0
9809,2009,11,13,0
9810,2009,11,14,1.05
9811,2009,11,15,46.17
9812,2009,11,16,38.02
9813,2009,11,17,0
9814,2009,11,18,9.45
9815,2009,11,19,4.42
9816,2009,11,20,13.13
9817,2009,11,21,0
9818,2009,11,22,13.13
9819,2009,11,23,1.04
9820,2009,11,24,0
9821,2009,11,25,0
9822,2009,11,26,0
9823,2009,11,27,0
9824,2009,11,28,0
9825,2009,11,29,3.27
9826,2009,11,30,0
9827,2009,12,1,0
9828,2009,12,2,0
9829,2009,12,3,0
9830,2009,12,4,0
9831,2009,12,5,0
9832,2009,12,6,0
9833,2009,12,7,0
9834,2009,12,8,0
9835,2009,12,9,0
9836,2009,12,10,1.88
9837,2009,12,11,0
9838,2009,12,12,0
9839,2009,12,13,0
9840,2009,12,14,0
9841,2009,12,15,0
9842,2009,12,16,0
9843,2009,12,17,0
9844,2009,12,18,0
9845,2009,12,19,0
9846,2009,12,20,0
9847,2009,12,21,0
9848,2009,12,22,3.15
9849,2009,12,23,0
9850,2009,12,24,7.69
9851,2009,12,25,53.73
9852,2009,12,26,0
9853,2009,12,27,0
9854,2009,12,28,0
9855,2009,12,29,0
9856,2009,12,30,0
9857,2009,12,31,0
9858,2010,1,1,0
9859,2010,1,2,0
9860,2010,1,3,0
9861,2010,1,4,0
9862,2010,1,5,6.24
9863,2010,1,6,0
9864,2010,1,7,0
9865,2010,1,8,0
9866,2010,1,9,0
9867,2010,1,10,0
9868,2010,1,11,0
9869,2010,1,12,0
9870,2010,1,13,0
9871,2010,1,14,0
9872,2010,1,15,0
9873,2010,1,16,0
9874,2010,1,17,0
9875,2010,1,18,0
9876,2010,1,19,0
9877,2010,1,20,0
9878,2010,1,21,0
9879,2010,1,22,8.69
9880,2010,1,23,0
9881,2010,1,24,0
9882,2010,1,25,0
9883,2010,1,26,0
9884,2010,1,27,0
9885,2010,1,28,0
9886,2010,1,29,0
9887,2010,1,30,0
9888,2010,1,31,0
9889,2010,2,1,0
9890,2010,2,2,0
9891,2010,2,3,0
9892,2010,2,4,0
9893,2010,2,5,0
9894,2010,2,6,0
9895,2010,2,7,0
9896,2010,2,8,0
9897,2010,2,9,0
9898,2010,2,10,0
9899,2010,2,11,0
9900,2010,2,12,0
9901,2010,2,13,0
9902,2010,2,14,0
9903,2010,2,15,0
9904,2010,2,16,20.28
9905,2010,2,17,0
9906,2010,2,18,0
9907,2010,2,19,0
9908,2010,2,20,0
9909,2010,2,21,0
9910,2010,2,22,0
9911,2010,2,23,0
9912,2010,2,24,0
9913,2010,2,25,0
9914,2010,2,26,0
9915,2010,2,27,0
9916,2010,2,28,0
9917,2010,3,1,0
9918,2010,3,2,0
9919,2010,3,3,0
9920,2010,3,4,0
9921,2010,3,5,0
9922,2010,3,6,0
9923,2010,3,7,0
9924,2010,3,8,0
9925,2010,3,9,0
9926,2010,3,10,0
9927,2010,3,11,0
9928,2010,3,12,0
9929,2010,3,13,0
9930,2010,3,14,0
9931,2010,3,15,0
9932,2010,3,16,0
9933,2010,3,17,0
9934,2010,3,18,6.92
9935,2010,3,19,0
9936,2010,3,20,0
9937,2010,3,21,0
9938,2010,3,22,0
9939,2010,3,23,0
9940,2010,3,24,0
9941,2010,3,25,0
9942,2010,3,26,0
9943,2010,3,27,0
9944,2010,3,28,0
9945,2010,3,29,0
9946,2010,3,30,0
9947,2010,3,31,0
9948,2010,4,1,1.93
9949,2010,4,2,0
9950,2010,4,3,4.96
9951,2010,4,4,0
9952,2010,4,5,4.12
9953,2010,4,6,0
9954,2010,4,7,0
9955,2010,4,8,0
9956,2010,4,9,0
9957,2010,4,10,0
9958,2010,4,11,0
9959,2010,4,12,0
9960,2010,4,13,5.73
9961,2010,4,14,5.46
9962,2010,4,15,0
9963,2010,4,16,0
9964,2010,4,17,11.41
9965,2010,4,18,2.28
9966,2010,4,19,3.4
9967,2010,4,20,21.26
9968,2010,4,21,0
9969,2010,4,22,0
9970,2010,4,23,18.7
9971,2010,4,24,3.37
9972,2010,4,25,0
9973,2010,4,26,0
9974,2010,4,27,0
9975,2010,4,28,0
9976,2010,4,29,0
9977,2010,4,30,0
9978,2010,5,1,0.68
9979,2010,5,2,7.37
9980,2010,5,3,5.25
9981,2010,5,4,0
9982,2010,5,5,0.63
9983,2010,5,6,0
9984,2010,5,7,0
9985,2010,5,8,13.18
9986,2010,5,9,3.49
9987,2010,5,10,1.8
9988,2010,5,11,0
9989,2010,5,12,0
9990,2010,5,13,1.85
9991,2010,5,14,0.58
9992,2010,5,15,0.62
9993,2010,5,16,5.72
9994,2010,5,17,8.74
9995,2010,5,18,6.88
9996,2010,5,19,5.09
9997,2010,5,20,3.06
9998,2010,5,21,1.54
9999,2010,5,22,7.01
10000,2010,5,23,4.41
10001,2010,5,24,3.57
10002,2010,5,25,7.47
10003,2010,5,26,4.01
10004,2010,5,27,18.69
10005,2010,5,28,19.39
10006,2010,5,29,48.26
10007,2010,5,30,22.12
10008,2010,5,31,5.9
10009,2010,6,1,37.59
10010,2010,6,2,8.53
10011,2010,6,3,0
